ref_area,sex,classif1,time,obs_value
AZE,SEX_T,AGE_YTHADULT_YGE15,2019.0,0.027039065
AZE,SEX_T,AGE_YTHADULT_Y15-24,2019.0,0.039154115
AZE,SEX_T,AGE_YTHADULT_YGE25,2019.0,0.025607542999999997
AZE,SEX_M,AGE_YTHADULT_YGE15,2019.0,0.030187616
AZE,SEX_M,AGE_YTHADULT_Y15-24,2019.0,0.03401976
AZE,SEX_M,AGE_YTHADULT_YGE25,2019.0,0.02971094
AZE,SEX_F,AGE_YTHADULT_YGE15,2019.0,0.023715418
AZE,SEX_F,AGE_YTHADULT_Y15-24,2019.0,0.045630555
AZE,SEX_F,AGE_YTHADULT_YGE25,2019.0,0.021270106
BDI,SEX_T,AGE_YTHADULT_YGE15,2015.0,70.49485365
BDI,SEX_T,AGE_YTHADULT_Y15-24,2015.0,72.60723227
BDI,SEX_T,AGE_YTHADULT_YGE25,2015.0,69.77361155
BDI,SEX_M,AGE_YTHADULT_YGE15,2015.0,68.90347215
BDI,SEX_M,AGE_YTHADULT_Y15-24,2015.0,74.72036703
BDI,SEX_M,AGE_YTHADULT_YGE25,2015.0,67.05818945
BDI,SEX_F,AGE_YTHADULT_YGE15,2015.0,71.94607617
BDI,SEX_F,AGE_YTHADULT_Y15-24,2015.0,70.86920746
BDI,SEX_F,AGE_YTHADULT_YGE25,2015.0,72.33844502
BDI,SEX_T,AGE_YTHADULT_YGE15,2016.0,71.05940524
BDI,SEX_T,AGE_YTHADULT_Y15-24,2016.0,73.10213543
BDI,SEX_T,AGE_YTHADULT_YGE25,2016.0,70.38336332
BDI,SEX_M,AGE_YTHADULT_YGE15,2016.0,69.45033808
BDI,SEX_M,AGE_YTHADULT_Y15-24,2016.0,75.1620343
BDI,SEX_M,AGE_YTHADULT_YGE25,2016.0,67.6953232
BDI,SEX_F,AGE_YTHADULT_YGE15,2016.0,72.53065251
BDI,SEX_F,AGE_YTHADULT_Y15-24,2016.0,71.40666206
BDI,SEX_F,AGE_YTHADULT_YGE25,2016.0,72.92786711
BDI,SEX_T,AGE_YTHADULT_YGE15,2017.0,71.52204627
BDI,SEX_T,AGE_YTHADULT_Y15-24,2017.0,73.50594484
BDI,SEX_T,AGE_YTHADULT_YGE25,2017.0,70.88552754
BDI,SEX_M,AGE_YTHADULT_YGE15,2017.0,69.89375665
BDI,SEX_M,AGE_YTHADULT_Y15-24,2017.0,75.52178736
BDI,SEX_M,AGE_YTHADULT_YGE25,2017.0,68.21894889
BDI,SEX_F,AGE_YTHADULT_YGE15,2017.0,73.0140265
BDI,SEX_F,AGE_YTHADULT_Y15-24,2017.0,71.84685458
BDI,SEX_F,AGE_YTHADULT_YGE25,2017.0,73.41424014
BDI,SEX_T,AGE_YTHADULT_YGE15,2018.0,71.91897385
BDI,SEX_T,AGE_YTHADULT_Y15-24,2018.0,73.85287872
BDI,SEX_T,AGE_YTHADULT_YGE25,2018.0,71.31626723
BDI,SEX_M,AGE_YTHADULT_YGE15,2018.0,70.26877036
BDI,SEX_M,AGE_YTHADULT_Y15-24,2018.0,75.83032342
BDI,SEX_M,AGE_YTHADULT_YGE25,2018.0,68.66314273
BDI,SEX_F,AGE_YTHADULT_YGE15,2018.0,73.43385293
BDI,SEX_F,AGE_YTHADULT_Y15-24,2018.0,72.22662728
BDI,SEX_F,AGE_YTHADULT_YGE25,2018.0,73.83637641
BDI,SEX_T,AGE_YTHADULT_YGE15,2019.0,72.22934524
BDI,SEX_T,AGE_YTHADULT_Y15-24,2019.0,74.12528357
BDI,SEX_T,AGE_YTHADULT_YGE25,2019.0,71.65383606
BDI,SEX_M,AGE_YTHADULT_YGE15,2019.0,70.55265051
BDI,SEX_M,AGE_YTHADULT_Y15-24,2019.0,76.07085065
BDI,SEX_M,AGE_YTHADULT_YGE25,2019.0,69.0039675
BDI,SEX_F,AGE_YTHADULT_YGE15,2019.0,73.77091411
BDI,SEX_F,AGE_YTHADULT_Y15-24,2019.0,72.52838963
BDI,SEX_F,AGE_YTHADULT_YGE25,2019.0,74.17503854
