ref_area,sex,classif1,time,obs_value
BGD,SEX_M,AGE_YTHADULT_YGE25,2016,1.63
BGD,SEX_F,AGE_YTHADULT_YGE15,2016,7.29
BGD,SEX_F,AGE_YTHADULT_Y15-64,2016,7.39
BGD,SEX_F,AGE_YTHADULT_Y15-24,2016,14.08
BGD,SEX_F,AGE_YTHADULT_YGE25,2016,5.72
BGD,SEX_T,AGE_YTHADULT_YGE15,2017,4.3723
BGD,SEX_T,AGE_YTHADULT_Y15-64,2017,4.5476
BGD,SEX_T,AGE_YTHADULT_Y15-24,2017,12.7627
BGD,SEX_T,AGE_YTHADULT_YGE25,2017,2.5978
BGD,SEX_M,AGE_YTHADULT_YGE15,2017,3.315
BGD,SEX_M,AGE_YTHADULT_Y15-64,2017,3.4879
BGD,SEX_M,AGE_YTHADULT_Y15-24,2017,10.7808
BGD,SEX_M,AGE_YTHADULT_YGE25,2017,1.7785
BGD,SEX_F,AGE_YTHADULT_YGE15,2017,6.6809
BGD,SEX_F,AGE_YTHADULT_Y15-64,2017,6.7792
BGD,SEX_F,AGE_YTHADULT_Y15-24,2017,16.7972
BGD,SEX_F,AGE_YTHADULT_YGE25,2017,4.4139
BGR,SEX_T,AGE_YTHADULT_YGE15,2015,9.1433
BGR,SEX_T,AGE_YTHADULT_Y15-64,2015,9.2339
BGR,SEX_T,AGE_YTHADULT_Y15-24,2015,21.6457
BGR,SEX_T,AGE_YTHADULT_YGE25,2015,8.4187
BGR,SEX_M,AGE_YTHADULT_YGE15,2015,9.7772
BGR,SEX_M,AGE_YTHADULT_Y15-64,2015,9.892999999999999
BGR,SEX_M,AGE_YTHADULT_Y15-24,2015,21.2438
BGR,SEX_M,AGE_YTHADULT_YGE25,2015,9.0203
BGR,SEX_F,AGE_YTHADULT_YGE15,2015,8.417
BGR,SEX_F,AGE_YTHADULT_Y15-64,2015,8.4835
BGR,SEX_F,AGE_YTHADULT_Y15-24,2015,22.2574
BGR,SEX_F,AGE_YTHADULT_YGE25,2015,7.7404
BGR,SEX_T,AGE_YTHADULT_YGE15,2016,7.5746
BGR,SEX_T,AGE_YTHADULT_Y15-64,2016,7.6661
BGR,SEX_T,AGE_YTHADULT_Y15-24,2016,17.2221
BGR,SEX_T,AGE_YTHADULT_YGE25,2016,7.0737
BGR,SEX_M,AGE_YTHADULT_YGE15,2016,8.0995
BGR,SEX_M,AGE_YTHADULT_Y15-64,2016,8.2198
BGR,SEX_M,AGE_YTHADULT_Y15-24,2016,17.4259
BGR,SEX_M,AGE_YTHADULT_YGE25,2016,7.5522
BGR,SEX_F,AGE_YTHADULT_YGE15,2016,6.9685
BGR,SEX_F,AGE_YTHADULT_Y15-64,2016,7.0306
BGR,SEX_F,AGE_YTHADULT_Y15-24,2016,16.914
BGR,SEX_F,AGE_YTHADULT_YGE25,2016,6.5286
BGR,SEX_T,AGE_YTHADULT_YGE15,2017,6.1644
BGR,SEX_T,AGE_YTHADULT_Y15-64,2017,6.2277
BGR,SEX_T,AGE_YTHADULT_Y15-24,2017,12.9259
BGR,SEX_T,AGE_YTHADULT_YGE25,2017,5.8022
BGR,SEX_M,AGE_YTHADULT_YGE15,2017,6.354
BGR,SEX_M,AGE_YTHADULT_Y15-64,2017,6.4268
BGR,SEX_M,AGE_YTHADULT_Y15-24,2017,13.2503
BGR,SEX_M,AGE_YTHADULT_YGE25,2017,5.9399
BGR,SEX_F,AGE_YTHADULT_YGE15,2017,5.9459
BGR,SEX_F,AGE_YTHADULT_Y15-64,2017,5.9993
BGR,SEX_F,AGE_YTHADULT_Y15-24,2017,12.4468
BGR,SEX_F,AGE_YTHADULT_YGE25,2017,5.6456
BGR,SEX_T,AGE_YTHADULT_YGE15,2018,5.2114
BGR,SEX_T,AGE_YTHADULT_Y15-64,2018,5.2718
BGR,SEX_T,AGE_YTHADULT_Y15-24,2018,12.6778
BGR,SEX_T,AGE_YTHADULT_YGE25,2018,4.8606
BGR,SEX_M,AGE_YTHADULT_YGE15,2018,5.6916
BGR,SEX_M,AGE_YTHADULT_Y15-64,2018,5.7673
BGR,SEX_M,AGE_YTHADULT_Y15-24,2018,13.1965
BGR,SEX_M,AGE_YTHADULT_YGE25,2018,5.2932
BGR,SEX_F,AGE_YTHADULT_YGE15,2018,4.6538
BGR,SEX_F,AGE_YTHADULT_Y15-64,2018,4.6992
BGR,SEX_F,AGE_YTHADULT_Y15-24,2018,11.8886
BGR,SEX_F,AGE_YTHADULT_YGE25,2018,4.3644
BGR,SEX_T,AGE_YTHADULT_YGE15,2019,4.2299
BGR,SEX_T,AGE_YTHADULT_Y15-64,2019,4.2758
BGR,SEX_T,AGE_YTHADULT_Y15-24,2019,8.8982
BGR,SEX_T,AGE_YTHADULT_YGE25,2019,4.0162
BGR,SEX_M,AGE_YTHADULT_YGE15,2019,4.5356
BGR,SEX_M,AGE_YTHADULT_Y15-64,2019,4.5859
BGR,SEX_M,AGE_YTHADULT_Y15-24,2019,9.2958
BGR,SEX_M,AGE_YTHADULT_YGE25,2019,4.2945
BGR,SEX_F,AGE_YTHADULT_YGE15,2019,3.8747
BGR,SEX_F,AGE_YTHADULT_Y15-64,2019,3.9179
BGR,SEX_F,AGE_YTHADULT_Y15-24,2019,8.3215
BGR,SEX_F,AGE_YTHADULT_YGE25,2019,3.6961
BHS,SEX_T,AGE_YTHADULT_YGE15,2015,12.0
BHS,SEX_M,AGE_YTHADULT_YGE15,2015,11.0
BHS,SEX_F,AGE_YTHADULT_YGE15,2015,12.9
BHS,SEX_T,AGE_YTHADULT_YGE15,2016,12.7
BHS,SEX_T,AGE_YTHADULT_Y15-24,2016,25.838647075
BHS,SEX_T,AGE_YTHADULT_YGE25,2016,10.121795228
BHS,SEX_M,AGE_YTHADULT_YGE15,2016,11.1
BHS,SEX_M,AGE_YTHADULT_Y15-24,2016,20.826873385
BHS,SEX_M,AGE_YTHADULT_YGE25,2016,9.0879354522
BHS,SEX_F,AGE_YTHADULT_YGE15,2016,14.5
BHS,SEX_F,AGE_YTHADULT_Y15-24,2016,31.638755981
BHS,SEX_F,AGE_YTHADULT_YGE25,2016,11.198138372999999
BHS,SEX_T,AGE_YTHADULT_YGE15,2017,9.8
BHS,SEX_M,AGE_YTHADULT_YGE15,2017,8.0
BHS,SEX_F,AGE_YTHADULT_YGE15,2017,10.9
BHS,SEX_T,AGE_YTHADULT_YGE15,2018,10.0
BHS,SEX_T,AGE_YTHADULT_Y15-24,2018,24.1
BHS,SEX_M,AGE_YTHADULT_YGE15,2018,10.1
BHS,SEX_F,AGE_YTHADULT_YGE15,2018,10.0
BIH,SEX_T,AGE_YTHADULT_YGE15,2015,27.6945
BIH,SEX_T,AGE_YTHADULT_Y15-64,2015,28.2276
BIH,SEX_T,AGE_YTHADULT_Y15-24,2015,62.3179
BIH,SEX_T,AGE_YTHADULT_YGE25,2015,23.3343
BIH,SEX_M,AGE_YTHADULT_YGE15,2015,25.7822
BIH,SEX_M,AGE_YTHADULT_Y15-64,2015,26.254
BIH,SEX_M,AGE_YTHADULT_Y15-24,2015,59.525
BIH,SEX_M,AGE_YTHADULT_YGE25,2015,21.2795
BIH,SEX_F,AGE_YTHADULT_YGE15,2015,30.6941
BIH,SEX_F,AGE_YTHADULT_Y15-64,2015,31.3263
BIH,SEX_F,AGE_YTHADULT_Y15-24,2015,67.3443
BIH,SEX_F,AGE_YTHADULT_YGE25,2015,26.5032
BIH,SEX_T,AGE_YTHADULT_YGE15,2016,25.4081
BIH,SEX_T,AGE_YTHADULT_Y15-64,2016,25.7653
BIH,SEX_T,AGE_YTHADULT_Y15-24,2016,54.3127
BIH,SEX_T,AGE_YTHADULT_YGE25,2016,22.0412
BIH,SEX_M,AGE_YTHADULT_YGE15,2016,22.5303
BIH,SEX_M,AGE_YTHADULT_Y15-64,2016,22.7965
BIH,SEX_M,AGE_YTHADULT_Y15-24,2016,52.0478
BIH,SEX_M,AGE_YTHADULT_YGE25,2016,18.7599
BIH,SEX_F,AGE_YTHADULT_YGE15,2016,30.0486
BIH,SEX_F,AGE_YTHADULT_Y15-64,2016,30.5557
BIH,SEX_F,AGE_YTHADULT_Y15-24,2016,58.9131
BIH,SEX_F,AGE_YTHADULT_YGE25,2016,27.1966
BIH,SEX_T,AGE_YTHADULT_YGE15,2017,20.5272
BIH,SEX_T,AGE_YTHADULT_Y15-64,2017,21.0912
BIH,SEX_T,AGE_YTHADULT_Y15-24,2017,45.8116
BIH,SEX_T,AGE_YTHADULT_YGE25,2017,17.4918
BIH,SEX_M,AGE_YTHADULT_YGE15,2017,18.8679
BIH,SEX_M,AGE_YTHADULT_Y15-64,2017,19.3621
BIH,SEX_M,AGE_YTHADULT_Y15-24,2017,43.1113
BIH,SEX_M,AGE_YTHADULT_YGE25,2017,15.6249
BIH,SEX_F,AGE_YTHADULT_YGE15,2017,23.1348
BIH,SEX_F,AGE_YTHADULT_Y15-64,2017,23.819000000000003
BIH,SEX_F,AGE_YTHADULT_Y15-24,2017,51.3622
BIH,SEX_F,AGE_YTHADULT_YGE25,2017,20.3362
BIH,SEX_T,AGE_YTHADULT_YGE15,2018,18.4002
BIH,SEX_T,AGE_YTHADULT_Y15-64,2018,18.8758
BIH,SEX_T,AGE_YTHADULT_Y15-24,2018,38.8221
BIH,SEX_T,AGE_YTHADULT_YGE25,2018,15.8995
BIH,SEX_M,AGE_YTHADULT_YGE15,2018,17.2061
BIH,SEX_M,AGE_YTHADULT_Y15-64,2018,17.581
BIH,SEX_M,AGE_YTHADULT_Y15-24,2018,35.4486
BIH,SEX_M,AGE_YTHADULT_YGE25,2018,14.7848
BIH,SEX_F,AGE_YTHADULT_YGE15,2018,20.326
BIH,SEX_F,AGE_YTHADULT_Y15-64,2018,20.9765
BIH,SEX_F,AGE_YTHADULT_Y15-24,2018,45.4584
BIH,SEX_F,AGE_YTHADULT_YGE25,2018,17.6551
BIH,SEX_T,AGE_YTHADULT_YGE15,2019,15.6921
BIH,SEX_T,AGE_YTHADULT_Y15-64,2019,16.398
BIH,SEX_T,AGE_YTHADULT_Y15-24,2019,33.7918
BIH,SEX_T,AGE_YTHADULT_YGE25,2019,13.5237
BIH,SEX_M,AGE_YTHADULT_YGE15,2019,13.6491
BIH,SEX_M,AGE_YTHADULT_Y15-64,2019,14.2191
BIH,SEX_M,AGE_YTHADULT_Y15-24,2019,31.2688
BIH,SEX_M,AGE_YTHADULT_YGE25,2019,11.4591
BIH,SEX_F,AGE_YTHADULT_YGE15,2019,18.7784
BIH,SEX_F,AGE_YTHADULT_Y15-64,2019,19.7021
BIH,SEX_F,AGE_YTHADULT_Y15-24,2019,37.9389
BIH,SEX_F,AGE_YTHADULT_YGE25,2019,16.6116
BLR,SEX_T,AGE_YTHADULT_YGE15,2016,5.84
BLR,SEX_T,AGE_YTHADULT_Y15-64,2016,5.88
BLR,SEX_T,AGE_YTHADULT_Y15-24,2016,10.72
BLR,SEX_T,AGE_YTHADULT_YGE25,2016,5.32
BLR,SEX_M,AGE_YTHADULT_YGE15,2016,7.48
BLR,SEX_M,AGE_YTHADULT_Y15-64,2016,7.53
BLR,SEX_M,AGE_YTHADULT_Y15-24,2016,12.65
BLR,SEX_M,AGE_YTHADULT_YGE25,2016,6.88
BLR,SEX_F,AGE_YTHADULT_YGE15,2016,4.19
BLR,SEX_F,AGE_YTHADULT_Y15-64,2016,4.22
BLR,SEX_F,AGE_YTHADULT_Y15-24,2016,8.49
BLR,SEX_F,AGE_YTHADULT_YGE25,2016,3.76
BLR,SEX_T,AGE_YTHADULT_YGE15,2017,5.65
BLR,SEX_T,AGE_YTHADULT_Y15-64,2017,5.63
BLR,SEX_T,AGE_YTHADULT_Y15-24,2017,9.32
BLR,SEX_T,AGE_YTHADULT_YGE25,2017,5.25
BLR,SEX_M,AGE_YTHADULT_YGE15,2017,7.23
BLR,SEX_M,AGE_YTHADULT_Y15-64,2017,7.2
BLR,SEX_M,AGE_YTHADULT_Y15-24,2017,11.24
BLR,SEX_M,AGE_YTHADULT_YGE25,2017,6.78
BLR,SEX_F,AGE_YTHADULT_YGE15,2017,4.04
BLR,SEX_F,AGE_YTHADULT_Y15-64,2017,4.04
BLR,SEX_F,AGE_YTHADULT_Y15-24,2017,7.24
BLR,SEX_F,AGE_YTHADULT_YGE25,2017,3.71
BLR,SEX_T,AGE_YTHADULT_YGE15,2018,4.76
BLR,SEX_T,AGE_YTHADULT_Y15-64,2018,4.77
BLR,SEX_T,AGE_YTHADULT_Y15-24,2018,10.65
BLR,SEX_T,AGE_YTHADULT_YGE25,2018,4.21
BLR,SEX_M,AGE_YTHADULT_YGE15,2018,5.93
BLR,SEX_M,AGE_YTHADULT_Y15-64,2018,5.94
BLR,SEX_M,AGE_YTHADULT_Y15-24,2018,12.67
BLR,SEX_M,AGE_YTHADULT_YGE25,2018,5.26
BLR,SEX_F,AGE_YTHADULT_YGE15,2018,3.56
BLR,SEX_F,AGE_YTHADULT_Y15-64,2018,3.55
BLR,SEX_F,AGE_YTHADULT_Y15-24,2018,8.37
BLR,SEX_F,AGE_YTHADULT_YGE25,2018,3.13
BLR,SEX_T,AGE_YTHADULT_YGE15,2019,4.16
BLR,SEX_T,AGE_YTHADULT_Y15-64,2019,4.13
BLR,SEX_T,AGE_YTHADULT_Y15-24,2019,10.21
BLR,SEX_T,AGE_YTHADULT_YGE25,2019,3.62
BLR,SEX_M,AGE_YTHADULT_YGE15,2019,5.11
BLR,SEX_M,AGE_YTHADULT_Y15-64,2019,5.08
BLR,SEX_M,AGE_YTHADULT_Y15-24,2019,12.88
BLR,SEX_M,AGE_YTHADULT_YGE25,2019,4.4
BLR,SEX_F,AGE_YTHADULT_YGE15,2019,3.2
BLR,SEX_F,AGE_YTHADULT_Y15-64,2019,3.14
BLR,SEX_F,AGE_YTHADULT_Y15-24,2019,7.34
BLR,SEX_F,AGE_YTHADULT_YGE25,2019,2.83
BLZ,SEX_T,AGE_YTHADULT_YGE15,2015,7.5782
BLZ,SEX_T,AGE_YTHADULT_Y15-64,2015,7.7024
BLZ,SEX_T,AGE_YTHADULT_Y15-24,2015,16.3983
BLZ,SEX_T,AGE_YTHADULT_YGE25,2015,4.9984
BLZ,SEX_M,AGE_YTHADULT_YGE15,2015,5.4356
BLZ,SEX_M,AGE_YTHADULT_Y15-64,2015,5.4942
BLZ,SEX_M,AGE_YTHADULT_Y15-24,2015,11.2159
BLZ,SEX_M,AGE_YTHADULT_YGE25,2015,3.6827
BLZ,SEX_F,AGE_YTHADULT_YGE15,2015,11.0744
BLZ,SEX_F,AGE_YTHADULT_Y15-64,2015,11.222000000000001
BLZ,SEX_F,AGE_YTHADULT_Y15-24,2015,25.5131
BLZ,SEX_F,AGE_YTHADULT_YGE25,2015,7.0993
BLZ,SEX_T,AGE_YTHADULT_YGE15,2016,7.0004
BLZ,SEX_T,AGE_YTHADULT_Y15-64,2016,7.1854
BLZ,SEX_T,AGE_YTHADULT_Y15-24,2016,16.2791
BLZ,SEX_T,AGE_YTHADULT_YGE25,2016,4.3019
BLZ,SEX_M,AGE_YTHADULT_YGE15,2016,4.4026
BLZ,SEX_M,AGE_YTHADULT_Y15-64,2016,4.5202
BLZ,SEX_M,AGE_YTHADULT_Y15-24,2016,11.0162
BLZ,SEX_M,AGE_YTHADULT_YGE25,2016,2.3714
BLZ,SEX_F,AGE_YTHADULT_YGE15,2016,11.137
BLZ,SEX_F,AGE_YTHADULT_Y15-64,2016,11.3507
BLZ,SEX_F,AGE_YTHADULT_Y15-24,2016,25.6601
BLZ,SEX_F,AGE_YTHADULT_YGE25,2016,7.2786
BLZ,SEX_T,AGE_YTHADULT_YGE15,2017,6.5955
BLZ,SEX_T,AGE_YTHADULT_Y15-64,2017,6.7931
BLZ,SEX_T,AGE_YTHADULT_Y15-24,2017,15.3136
BLZ,SEX_T,AGE_YTHADULT_YGE25,2017,4.0025
BLZ,SEX_M,AGE_YTHADULT_YGE15,2017,4.593
BLZ,SEX_M,AGE_YTHADULT_Y15-64,2017,4.7447
BLZ,SEX_M,AGE_YTHADULT_Y15-24,2017,9.5324
BLZ,SEX_M,AGE_YTHADULT_YGE25,2017,3.1092
BLZ,SEX_F,AGE_YTHADULT_YGE15,2017,9.8081
BLZ,SEX_F,AGE_YTHADULT_Y15-64,2017,10.0416
BLZ,SEX_F,AGE_YTHADULT_Y15-24,2017,24.7764
BLZ,SEX_F,AGE_YTHADULT_YGE25,2017,5.4272
BOL,SEX_T,AGE_YTHADULT_YGE15,2016,3.4981
BOL,SEX_T,AGE_YTHADULT_Y15-64,2016,3.7137
BOL,SEX_T,AGE_YTHADULT_Y15-24,2016,6.8144
BOL,SEX_T,AGE_YTHADULT_YGE25,2016,2.7644
BOL,SEX_M,AGE_YTHADULT_YGE15,2016,3.0916
BOL,SEX_M,AGE_YTHADULT_Y15-64,2016,3.2415
BOL,SEX_M,AGE_YTHADULT_Y15-24,2016,6.0903
BOL,SEX_M,AGE_YTHADULT_YGE25,2016,2.4071
BOL,SEX_F,AGE_YTHADULT_YGE15,2016,4.0318
BOL,SEX_F,AGE_YTHADULT_Y15-64,2016,4.3353
BOL,SEX_F,AGE_YTHADULT_Y15-24,2016,7.8243
BOL,SEX_F,AGE_YTHADULT_YGE25,2016,3.2275
BOL,SEX_T,AGE_YTHADULT_YGE15,2017,3.6546
BOL,SEX_T,AGE_YTHADULT_Y15-64,2017,3.9251
BOL,SEX_T,AGE_YTHADULT_Y15-24,2017,6.6979999999999995
BOL,SEX_T,AGE_YTHADULT_YGE25,2017,2.9937
BOL,SEX_M,AGE_YTHADULT_YGE15,2017,3.3433
BOL,SEX_M,AGE_YTHADULT_Y15-64,2017,3.5504
BOL,SEX_M,AGE_YTHADULT_Y15-24,2017,5.9742
BOL,SEX_M,AGE_YTHADULT_YGE25,2017,2.7458
BOL,SEX_F,AGE_YTHADULT_YGE15,2017,4.046
BOL,SEX_F,AGE_YTHADULT_Y15-64,2017,4.3992
BOL,SEX_F,AGE_YTHADULT_Y15-24,2017,7.6892
BOL,SEX_F,AGE_YTHADULT_YGE25,2017,3.2998
BOL,SEX_T,AGE_YTHADULT_YGE15,2018,3.5186
BOL,SEX_T,AGE_YTHADULT_Y15-64,2018,3.8059
BOL,SEX_T,AGE_YTHADULT_Y15-24,2018,6.8841
BOL,SEX_T,AGE_YTHADULT_YGE25,2018,2.7754
BOL,SEX_M,AGE_YTHADULT_YGE15,2018,3.4421
BOL,SEX_M,AGE_YTHADULT_Y15-64,2018,3.6887
BOL,SEX_M,AGE_YTHADULT_Y15-24,2018,6.7639
BOL,SEX_M,AGE_YTHADULT_YGE25,2018,2.6912
BOL,SEX_F,AGE_YTHADULT_YGE15,2018,3.6094
BOL,SEX_F,AGE_YTHADULT_Y15-64,2018,3.945
BOL,SEX_F,AGE_YTHADULT_Y15-24,2018,7.0329
BOL,SEX_F,AGE_YTHADULT_YGE25,2018,2.8744
BOL,SEX_T,AGE_YTHADULT_YGE15,2015,3.0660000000000003
BOL,SEX_T,AGE_YTHADULT_Y15-64,2015,3.2681
BOL,SEX_T,AGE_YTHADULT_Y15-24,2015,6.9347
BOL,SEX_T,AGE_YTHADULT_YGE25,2015,2.2247
BOL,SEX_M,AGE_YTHADULT_YGE15,2015,2.5519
BOL,SEX_M,AGE_YTHADULT_Y15-64,2015,2.6967
BOL,SEX_M,AGE_YTHADULT_Y15-24,2015,5.8139
BOL,SEX_M,AGE_YTHADULT_YGE25,2015,1.81
BOL,SEX_F,AGE_YTHADULT_YGE15,2015,3.7785
BOL,SEX_F,AGE_YTHADULT_Y15-64,2015,4.0634
BOL,SEX_F,AGE_YTHADULT_Y15-24,2015,8.6342
BOL,SEX_F,AGE_YTHADULT_YGE25,2015,2.7885
BOL,SEX_T,AGE_YTHADULT_YGE15,2019,3.8217
BOL,SEX_T,AGE_YTHADULT_Y15-64,2019,4.0748
BOL,SEX_T,AGE_YTHADULT_Y15-24,2019,8.8308
BOL,SEX_T,AGE_YTHADULT_YGE25,2019,2.7679
BOL,SEX_M,AGE_YTHADULT_YGE15,2019,3.3686
BOL,SEX_M,AGE_YTHADULT_Y15-64,2019,3.531
BOL,SEX_M,AGE_YTHADULT_Y15-24,2019,8.1945
BOL,SEX_M,AGE_YTHADULT_YGE25,2019,2.3068
BOL,SEX_F,AGE_YTHADULT_YGE15,2019,4.3843
BOL,SEX_F,AGE_YTHADULT_Y15-64,2019,4.7521
BOL,SEX_F,AGE_YTHADULT_Y15-24,2019,9.6905
BOL,SEX_F,AGE_YTHADULT_YGE25,2019,3.3303
BRA,SEX_T,AGE_YTHADULT_YGE15,2015,8.4267
BRA,SEX_T,AGE_YTHADULT_Y15-64,2015,8.6215
BRA,SEX_T,AGE_YTHADULT_Y15-24,2015,19.8943
BRA,SEX_T,AGE_YTHADULT_YGE25,2015,5.9724
BRA,SEX_M,AGE_YTHADULT_YGE15,2015,7.1892
BRA,SEX_M,AGE_YTHADULT_Y15-64,2015,7.3858
BRA,SEX_M,AGE_YTHADULT_Y15-24,2015,16.8472
BRA,SEX_M,AGE_YTHADULT_YGE25,2015,5.0723
BRA,SEX_F,AGE_YTHADULT_YGE15,2015,10.0221
BRA,SEX_F,AGE_YTHADULT_Y15-64,2015,10.1918
BRA,SEX_F,AGE_YTHADULT_Y15-24,2015,24.0047
BRA,SEX_F,AGE_YTHADULT_YGE25,2015,7.1215
BRA,SEX_T,AGE_YTHADULT_YGE15,2016,11.5999
BRA,SEX_T,AGE_YTHADULT_Y15-64,2016,11.8631
BRA,SEX_T,AGE_YTHADULT_Y15-24,2016,27.2345
BRA,SEX_T,AGE_YTHADULT_YGE25,2016,8.2489
BRA,SEX_M,AGE_YTHADULT_YGE15,2016,10.182
BRA,SEX_M,AGE_YTHADULT_Y15-64,2016,10.4524
BRA,SEX_M,AGE_YTHADULT_Y15-24,2016,23.9178
BRA,SEX_M,AGE_YTHADULT_YGE25,2016,7.1908
BRA,SEX_F,AGE_YTHADULT_YGE15,2016,13.4267
BRA,SEX_F,AGE_YTHADULT_Y15-64,2016,13.6555
BRA,SEX_F,AGE_YTHADULT_Y15-24,2016,31.6388
BRA,SEX_F,AGE_YTHADULT_YGE25,2016,9.6035
BRA,SEX_T,AGE_YTHADULT_YGE15,2017,12.8224
BRA,SEX_T,AGE_YTHADULT_Y15-64,2017,13.1174
BRA,SEX_T,AGE_YTHADULT_Y15-24,2017,29.2031
BRA,SEX_T,AGE_YTHADULT_YGE25,2017,9.2939
BRA,SEX_M,AGE_YTHADULT_YGE15,2017,11.3414
BRA,SEX_M,AGE_YTHADULT_Y15-64,2017,11.6447
BRA,SEX_M,AGE_YTHADULT_Y15-24,2017,25.7449
BRA,SEX_M,AGE_YTHADULT_YGE25,2017,8.183
BRA,SEX_F,AGE_YTHADULT_YGE15,2017,14.6814
BRA,SEX_F,AGE_YTHADULT_Y15-64,2017,14.9391
BRA,SEX_F,AGE_YTHADULT_Y15-24,2017,33.6909
BRA,SEX_F,AGE_YTHADULT_YGE25,2017,10.6784
BRA,SEX_T,AGE_YTHADULT_YGE15,2018,12.3338
BRA,SEX_T,AGE_YTHADULT_Y15-64,2018,12.6333
BRA,SEX_T,AGE_YTHADULT_Y15-24,2018,28.5425
BRA,SEX_T,AGE_YTHADULT_YGE25,2018,8.9392
BRA,SEX_M,AGE_YTHADULT_YGE15,2018,10.8381
BRA,SEX_M,AGE_YTHADULT_Y15-64,2018,11.140999999999998
BRA,SEX_M,AGE_YTHADULT_Y15-24,2018,25.2765
BRA,SEX_M,AGE_YTHADULT_YGE25,2018,7.7396
BRA,SEX_F,AGE_YTHADULT_YGE15,2018,14.1893
BRA,SEX_F,AGE_YTHADULT_Y15-64,2018,14.4561
BRA,SEX_F,AGE_YTHADULT_Y15-24,2018,32.7827
BRA,SEX_F,AGE_YTHADULT_YGE25,2018,10.4131
BRA,SEX_T,AGE_YTHADULT_YGE15,2019,11.9333
BRA,SEX_T,AGE_YTHADULT_Y15-64,2019,12.2362
BRA,SEX_T,AGE_YTHADULT_Y15-24,2019,27.842
BRA,SEX_T,AGE_YTHADULT_YGE25,2019,8.6984
BRA,SEX_M,AGE_YTHADULT_YGE15,2019,10.1666
BRA,SEX_M,AGE_YTHADULT_Y15-64,2019,10.4403
BRA,SEX_M,AGE_YTHADULT_Y15-24,2019,24.1245
BRA,SEX_M,AGE_YTHADULT_YGE25,2019,7.2562
BRA,SEX_F,AGE_YTHADULT_YGE15,2019,14.0907
BRA,SEX_F,AGE_YTHADULT_Y15-64,2019,14.3949
BRA,SEX_F,AGE_YTHADULT_Y15-24,2019,32.5997
BRA,SEX_F,AGE_YTHADULT_YGE25,2019,10.4429
BRB,SEX_T,AGE_YTHADULT_YGE15,2015,11.35
BRB,SEX_T,AGE_YTHADULT_Y15-64,2015,11.67
BRB,SEX_T,AGE_YTHADULT_Y15-24,2015,32.43
BRB,SEX_T,AGE_YTHADULT_YGE25,2015,8.94
BRB,SEX_M,AGE_YTHADULT_YGE15,2015,12.35
BRB,SEX_M,AGE_YTHADULT_Y15-64,2015,12.84
BRB,SEX_M,AGE_YTHADULT_Y15-24,2015,31.82
BRB,SEX_M,AGE_YTHADULT_YGE25,2015,9.67
BRB,SEX_F,AGE_YTHADULT_YGE15,2015,10.32
BRB,SEX_F,AGE_YTHADULT_Y15-64,2015,10.47
BRB,SEX_F,AGE_YTHADULT_Y15-24,2015,33.33
BRB,SEX_F,AGE_YTHADULT_YGE25,2015,8.22
BRB,SEX_T,AGE_YTHADULT_YGE15,2016,9.72
BRB,SEX_T,AGE_YTHADULT_Y15-64,2016,10.02
BRB,SEX_T,AGE_YTHADULT_Y15-24,2016,29.61
BRB,SEX_T,AGE_YTHADULT_YGE25,2016,7.43
BRB,SEX_M,AGE_YTHADULT_YGE15,2016,9.26
BRB,SEX_M,AGE_YTHADULT_Y15-64,2016,9.52
BRB,SEX_M,AGE_YTHADULT_Y15-24,2016,27.85
BRB,SEX_M,AGE_YTHADULT_YGE25,2016,7.06
BRB,SEX_F,AGE_YTHADULT_YGE15,2016,10.01
BRB,SEX_F,AGE_YTHADULT_Y15-64,2016,10.21
BRB,SEX_F,AGE_YTHADULT_Y15-24,2016,31.51
BRB,SEX_F,AGE_YTHADULT_YGE25,2016,7.62
BRN,SEX_T,AGE_YTHADULT_YGE15,2017,9.316
BRN,SEX_T,AGE_YTHADULT_Y15-64,2017,9.4013
BRN,SEX_T,AGE_YTHADULT_Y15-24,2017,28.8908
BRN,SEX_T,AGE_YTHADULT_YGE25,2017,6.0628
BRN,SEX_M,AGE_YTHADULT_YGE15,2017,8.7952
BRN,SEX_M,AGE_YTHADULT_Y15-64,2017,8.8947
BRN,SEX_M,AGE_YTHADULT_Y15-24,2017,28.434
BRN,SEX_M,AGE_YTHADULT_YGE25,2017,5.4624
BRN,SEX_F,AGE_YTHADULT_YGE15,2017,9.9581
BRN,SEX_F,AGE_YTHADULT_Y15-64,2017,10.0229
BRN,SEX_F,AGE_YTHADULT_Y15-24,2017,29.4773
BRN,SEX_F,AGE_YTHADULT_YGE25,2017,6.797999999999999
BRN,SEX_T,AGE_YTHADULT_YGE15,2018,8.6995
BRN,SEX_T,AGE_YTHADULT_Y15-64,2018,8.812999999999999
BRN,SEX_T,AGE_YTHADULT_Y15-24,2018,29.8693
BRN,SEX_T,AGE_YTHADULT_YGE25,2018,5.0767
BRN,SEX_M,AGE_YTHADULT_YGE15,2018,7.7162
BRN,SEX_M,AGE_YTHADULT_Y15-64,2018,7.8302
BRN,SEX_M,AGE_YTHADULT_Y15-24,2018,28.1609
BRN,SEX_M,AGE_YTHADULT_YGE25,2018,4.0325
BRN,SEX_F,AGE_YTHADULT_YGE15,2018,10.0726
BRN,SEX_F,AGE_YTHADULT_Y15-64,2018,10.1765
