ref_area,indicator,source,sex,classif1,time,obs_value,note_source
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_Y15-24,2016,545.742,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_Y25-54,2016,2011.458,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_Y55-64,2016,499.616,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_YGE65,2016,617.407,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_YGE15,2016,3674.223,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_Y15-64,2016,3056.816,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_Y15-24,2016,545.742,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_YGE25,2016,3128.481,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_TOTAL,2017,4753.281,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y00-04,2017,336.7,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y05-09,2017,363.074,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y10-14,2017,327.076,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y15-19,2017,290.818,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y20-24,2017,267.606,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y25-29,2017,276,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y30-34,2017,345.75,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y35-39,2017,389.776,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y40-44,2017,378.374,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y45-49,2017,330.679,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y50-54,2017,297.596,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y55-59,2017,266.292,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y60-64,2017,241.51,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_YGE65,2017,642.03,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_TOTAL,2017,4753.281,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_YLT15,2017,1026.85,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y15-24,2017,558.424,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y25-34,2017,621.75,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y35-44,2017,768.15,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y45-54,2017,628.275,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y55-64,2017,507.802,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_YGE65,2017,642.03,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_TOTAL,2017,4753.281,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_YLT15,2017,1026.85,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_Y15-24,2017,558.424,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_Y25-54,2017,2018.175,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_Y55-64,2017,507.802,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_YGE65,2017,642.03,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_YGE15,2017,3726.431,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_Y15-64,2017,3084.401,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_Y15-24,2017,558.424,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_YGE25,2017,3168.007,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_TOTAL,2018,4818.694,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y00-04,2018,328.989,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y05-09,2018,363.694,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y10-14,2018,338.817,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y15-19,2018,297.084,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y20-24,2018,275.544,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y25-29,2018,275.004,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y30-34,2018,332.402,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y35-39,2018,391.4,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y40-44,2018,385.098,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y45-49,2018,343.836,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y50-54,2018,300.701,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y55-59,2018,274.739,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y60-64,2018,243.223,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_YGE65,2018,668.163,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_TOTAL,2018,4818.694,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_YLT15,2018,1031.5,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y15-24,2018,572.628,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y25-34,2018,607.406,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y35-44,2018,776.498,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y45-54,2018,644.537,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y55-64,2018,517.962,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_YGE65,2018,668.163,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_TOTAL,2018,4818.694,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_YLT15,2018,1031.5,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_Y15-24,2018,572.628,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_Y25-54,2018,2028.441,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_Y55-64,2018,517.962,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_YGE65,2018,668.163,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_YGE15,2018,3787.194,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_Y15-64,2018,3119.031,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_Y15-24,2018,572.628,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_YGE25,2018,3214.566,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_TOTAL,2019,4882.498,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y00-04,2019,321.521,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y05-09,2019,361.841,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y10-14,2019,349.304,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y15-19,2019,304.096,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y20-24,2019,283.248,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y25-29,2019,275.862,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y30-34,2019,320.414,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y35-39,2019,390.193,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y40-44,2019,390.948,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y45-49,2019,356.718,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y50-54,2019,305.335,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y55-59,2019,282.66,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_Y60-64,2019,245.922,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_5YRBANDS_YGE65,2019,694.436,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_TOTAL,2019,4882.498,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_YLT15,2019,1032.666,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y15-24,2019,587.344,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y25-34,2019,596.276,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y35-44,2019,781.141,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y45-54,2019,662.053,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_Y55-64,2019,528.582,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_10YRBANDS_YGE65,2019,694.436,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_TOTAL,2019,4882.498,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_YLT15,2019,1032.666,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_Y15-24,2019,587.344,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_Y25-54,2019,2039.47,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_Y55-64,2019,528.582,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_AGGREGATE_YGE65,2019,694.436,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_YGE15,2019,3849.832,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_Y15-64,2019,3155.396,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_Y15-24,2019,587.344,R1:2474
IRL,POP_2POP_SEX_AGE_NB,XA:1832,SEX_T,AGE_YTHADULT_YGE25,2019,3262.488,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_TOTAL,2015,78492.208,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y00-04,2015,6946.625,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y05-09,2015,6229.091,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y10-14,2015,5568.579,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y15-19,2015,5629.699,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y20-24,2015,6863.779,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y25-29,2015,8532.98,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y30-34,2015,8328.42,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y35-39,2015,6536.318,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y40-44,2015,5210.614,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y45-49,2015,4682.828,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y50-54,2015,3755.743,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y55-59,2015,3238.857,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y60-64,2015,2410.089,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_YGE65,2015,4558.586,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_TOTAL,2015,78492.208,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_YLT15,2015,18744.295,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y15-24,2015,12493.478,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y25-34,2015,16861.4,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y35-44,2015,11746.932,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y45-54,2015,8438.571,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y55-64,2015,5648.946,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_YGE65,2015,4558.586,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_TOTAL,2015,78492.208,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_YLT15,2015,18744.295,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_Y15-24,2015,12493.478,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_Y25-54,2015,37046.903,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_Y55-64,2015,5648.946,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_YGE65,2015,4558.586,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_YTHADULT_YGE15,2015,59747.913,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_YTHADULT_Y15-64,2015,55189.327,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_YTHADULT_Y15-24,2015,12493.478,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_YTHADULT_YGE25,2015,47254.435,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_TOTAL,2016,79563.991,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y00-04,2016,7076.748,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y05-09,2016,6387.351,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y10-14,2016,5657.53,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y15-19,2016,5510.867,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y20-24,2016,6523.28,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y25-29,2016,8295.13,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y30-34,2016,8523.78,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y35-39,2016,6897.169,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y40-44,2016,5393.294,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y45-49,2016,4794.866,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y50-54,2016,3904.22,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y55-59,2016,3336.784,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y60-64,2016,2557.009,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_YGE65,2016,4705.963,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_TOTAL,2016,79563.991,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_YLT15,2016,19121.629,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y15-24,2016,12034.147,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y25-34,2016,16818.91,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y35-44,2016,12290.463,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y45-54,2016,8699.086,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y55-64,2016,5893.793,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_YGE65,2016,4705.963,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_TOTAL,2016,79563.991,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_YLT15,2016,19121.629,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_Y15-24,2016,12034.147,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_Y25-54,2016,37808.459,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_Y55-64,2016,5893.793,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_YGE65,2016,4705.963,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_YTHADULT_YGE15,2016,60442.362,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_YTHADULT_Y15-64,2016,55736.399,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_YTHADULT_Y15-24,2016,12034.147,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_YTHADULT_YGE25,2016,48408.215,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_TOTAL,2017,80673.887,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y00-04,2017,7253.624,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y05-09,2017,6534.009,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y10-14,2017,5774.212,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y15-19,2017,5447.841,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y20-24,2017,6214.788,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y25-29,2017,7959.476,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y30-34,2017,8641.488,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y35-39,2017,7284.276,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y40-44,2017,5612.127,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y45-49,2017,4870.216,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y50-54,2017,4088.886,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y55-59,2017,3409.483,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y60-64,2017,2711.705,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_YGE65,2017,4871.757,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_TOTAL,2017,80673.887,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_YLT15,2017,19561.845,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y15-24,2017,11662.629,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y25-34,2017,16600.964,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y35-44,2017,12896.403,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y45-54,2017,8959.102,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_Y55-64,2017,6121.188,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_10YRBANDS_YGE65,2017,4871.757,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_TOTAL,2017,80673.887,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_YLT15,2017,19561.845,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_Y15-24,2017,11662.629,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_Y25-54,2017,38456.469,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_Y55-64,2017,6121.188,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_AGGREGATE_YGE65,2017,4871.757,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_YTHADULT_YGE15,2017,61112.043,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_YTHADULT_Y15-64,2017,56240.286,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_YTHADULT_Y15-24,2017,11662.629,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_YTHADULT_YGE25,2017,49449.414,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_TOTAL,2018,81800.204,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y00-04,2018,7441.55,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y05-09,2018,6667.157,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y10-14,2018,5913.285,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y15-19,2018,5436.132,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y20-24,2018,5947.078,R1:2474
IRN,POP_2POP_SEX_AGE_NB,XA:1980,SEX_T,AGE_5YRBANDS_Y25-29,2018,7562.518,R1:2474
